,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,high_low,pct_high_low,amount_w,amount_y,pre_amount_y,amount_change,pct_amount_change,amount_w_1,amount_w_2,amount_w_3,amount_change_1,amount_change_2,amount_change_3,pct_amount_change_1,pct_amount_change_2,pct_amount_change_3,amount_up,MA5,MA10,MA20,MA30
70,000001.SH,20190830,2886.2365,2851.0158,2919.6444,2849.2381,2897.4253,-11.1888,-0.0039,93370809300.0,1044925351796.7,70.4063000000001,2.44,104492535.18,10449.25,10022.83,426.42,4.25,100228313.59,85023556.32,97787292.99,4264221.590000004,15204757.27000001,-12763736.670000002,4.25,17.88,-13.05,2,2850.015279999998,2903.93014,2937.989324999999,2949.3450433333346
71,000001.SH,20190823,2897.4253,2835.5181,2902.4563,2829.8542,2823.8238,73.6015,0.0261,87160658000.0,1002283135870.3,72.60209999999961,2.51,100228313.59,10022.83,8502.36,1520.47,17.88,85023556.32,97787292.99,87035639.42,15204757.27000001,-12763736.670000002,10751653.569999993,17.88,-13.05,12.35,1,2861.6761799999977,2915.50451,2953.108779999999,2939.861273333335
72,000001.SH,20190816,2823.8238,2781.9816,2840.3164,2756.8341,2774.7532,49.0706,0.0177,70784907500.0,850235563154.6,83.48230000000012,2.96,85023556.32,8502.36,9778.73,-1276.37,-13.05,97787292.99,87035639.42,86535593.54,-12763736.670000002,10751653.569999993,500045.87999999523,-13.05,12.35,0.58,0,2867.031239999998,2913.9594100000004,2970.566084999999,2929.8139500000016
73,000001.SH,20190809,2774.7532,2854.578,2863.6891,2733.9242,2867.8376,-93.0844,-0.0325,85403975900.0,977872929861.1,129.76490000000013,4.68,97787292.99,9778.73,8703.56,1075.17,12.35,87035639.42,86535593.54,76762260.8,10751653.569999993,500045.87999999523,9773332.74000001,12.35,0.58,12.73,3,2888.375719999998,2914.35681,2983.9127949999993,2920.8142000000016
74,000001.SH,20190802,2867.8376,2943.918,2965.632,2851.4402,2944.541,-76.7034,-0.026,74463891200.0,870356394220.6,114.19180000000006,3.98,87035639.42,8703.56,8653.56,50.0,0.58,86535593.54,76762260.8,79615677.15,500045.87999999523,9773332.74000001,-2853416.350000009,0.58,12.73,-3.58,2,2935.6368399999983,2926.7511000000004,3000.382569999999,
75,000001.SH,20190726,2944.541,2925.7882,2948.3261,2879.69,2924.2006,20.3404,0.007,75025900300.0,865355935364.3,68.63610000000017,2.33,86535593.54,8653.56,7676.23,977.33,12.73,76762260.8,79615677.15,108021289.92,9773332.74000001,-2853416.350000009,-28405612.769999996,12.73,-3.58,-26.3,1,2957.844999999999,2925.2668200000007,3008.078249999999,
76,000001.SH,20190719,2924.2006,2921.546,2955.0003,2886.6993,2930.5462,-6.3456,-0.0022,74844514500.0,767622608026.0,68.30099999999993,2.34,76762260.8,7676.23,7961.57,-285.34,-3.58,79615677.15,108021289.92,102032873.1,-2853416.350000009,-28405612.769999996,5988416.820000008,-3.58,-26.3,5.87,0,2969.332839999999,2919.042340000001,3009.344269999999,
77,000001.SH,20190712,2930.5462,2997.8067,2997.8067,2905.809,3011.0588,-80.5126,-0.0267,77362269100.0,796156771497.1,91.9976999999999,3.14,79615677.15,7961.57,10802.13,-2840.56,-26.3,108021289.92,102032873.1,107060313.19,-28405612.769999996,5988416.820000008,-5027440.090000004,-26.3,5.87,-4.7,0,2960.8875799999987,2920.5433400000006,3012.834489999999,
78,000001.SH,20190705,3011.0588,3024.6238,3048.4839,2990.9247,2978.8784,32.1804,0.0108,102882779200.0,1080212899169.3,57.559200000000146,1.91,108021289.92,10802.13,10203.29,598.84,5.87,102032873.1,107060313.19,102608508.9,5988416.820000008,-5027440.090000004,4451804.289999992,5.87,-4.7,4.34,1,2940.3378999999986,2935.32261,3006.518489999999,
79,000001.SH,20190628,2978.8784,3004.2891,3012.826,2948.9907,3001.9802,-23.1018,-0.0077,100547124300.0,1020328731049.7,63.83530000000019,2.14,102032873.1,10203.29,10706.03,-502.74,-4.7,107060313.19,102608508.9,72924362.68,-5027440.090000004,4451804.289999992,29684146.22,-4.7,4.34,40.71,0,2917.865359999999,2942.8566200000005,2990.084799999999,
80,000001.SH,20190621,3001.9802,2880.4226,3010.349,2874.3129,2881.9743,120.0059,0.0416,111041262500.0,1070603131884.2,136.03610000000026,4.53,107060313.19,10706.03,10260.85,445.18,4.34,102608508.9,72924362.68,101226352.65,4451804.289999992,29684146.22,-28301989.97,4.34,40.71,-27.96,2,2892.6886399999994,2972.0485100000005,2972.052494999999,
81,000001.SH,20190614,2881.9743,2833.0145,2927.4303,2824.3554,2827.7978,54.1765,0.0192,109576107600.0,1026085089017.5,103.07490000000007,3.58,102608508.9,10260.85,7292.44,2968.41,40.71,72924362.68,101226352.65,95117672.04,29684146.22,-28301989.97,6108680.609999999,40.71,-27.96,6.42,1,2868.751839999999,2990.7130500000007,2952.0396549999996,
82,000001.SH,20190606,2827.7978,2901.7424,2920.8292,2822.1853,2898.6961,-70.8983,-0.0245,76303255300.0,729243626772.7,98.64390000000003,3.49,72924362.68,7292.44,10122.64,-2830.2,-27.96,101226352.65,95117672.04,110418847.25,-28301989.97,6108680.609999999,-15301175.209999993,-27.96,6.42,-13.86,0,2880.199099999999,3027.1727600000004,2937.741219999999,
83,000001.SH,20190531,2898.6961,2851.2809,2934.9768,2833.0363,2852.9948,45.7013,0.016,101997964900.0,1012263526521.7,101.9404999999997,3.52,101226352.65,10122.64,9511.77,610.87,6.42,95117672.04,110418847.25,125029649.57,6108680.609999999,-15301175.209999993,-14610802.319999993,6.42,-13.86,-11.69,1,2930.307319999999,3053.4687800000006,2924.042894999999,
